id,source_wp_post_id,series_wp_post_id,edition_id,slug,chart_slug,title,chart_date,cover_items,raw_meta,wp_status,created_at,updated_at
38b71189-0303-423c-9e46-8954cf0487a8,203001,202997,2,2026-2026-02-02,2026,Top Kenyan Songs Released in 2026,2026-02-02,"[{""title"":""Up Burukanga"",""artist_name"":""Collo Blue, ADDEH PRINCE"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273da0173222f938ae4352af25b""},{""title"":""Farova Forever"",""artist_name"":""Savara"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b2731d96cb736fefce91ac43c169""},{""title"":""4L"",""artist_name"":""NSG, Bien"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273d2b760548c985f0db2449b79""},{""title"":""Clapp"",""artist_name"":""HOOD BOYZ, Mejja"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b27347425f75861b9eb8e28a9525""},{""title"":""Mash-Up"",""artist_name"":""Zero Bandits, Exray Taniua"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273782ca2c2ac37c021bfec0c83""},{""title"":""Vurugu"",""artist_name"":""Mauru Gwash, Toxic Lyrikali"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273f298cffae35d40796e2d7663""},{""title"":""Diehatsu"",""artist_name"":""Sewersydaa"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273dd88b8ab1f0721ef3445203c""},{""title"":""Wild Fire"",""artist_name"":""Sasha Shlain, Chemutai Sage, SocraTess"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273479ca31a5da22cfee502b7d0""},{""title"":""Sioni Haja"",""artist_name"":""DENO"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b2739b1aedf8d4cba7a76a3e7a8e""},{""title"":""Game"",""artist_name"":""BURUKLYN BOYZ, AJAY"",""artwork_url"":""https://i.scdn.co/image/ab67616d0000b273e83ccbda44911df5019e9f60""}]","{""_wk_chart_date"":""2026-02-02"",""_wk_chart_slug"":""2026"",""_wk_chart_title"":""Top Kenyan Songs Released in 2026"",""_wpb_vc_editor_type"":""classic"",""_wk_chart_edition_id"":""2"",""_wk_chart_cover_items"":""[{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273da0173222f938ae4352af25b\"",\""title\"":\""Up Burukanga\"",\""artist_name\"":\""Collo Blue, ADDEH PRINCE\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b2731d96cb736fefce91ac43c169\"",\""title\"":\""Farova Forever\"",\""artist_name\"":\""Savara\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273d2b760548c985f0db2449b79\"",\""title\"":\""4L\"",\""artist_name\"":\""NSG, Bien\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b27347425f75861b9eb8e28a9525\"",\""title\"":\""Clapp\"",\""artist_name\"":\""HOOD BOYZ, Mejja\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273782ca2c2ac37c021bfec0c83\"",\""title\"":\""Mash-Up\"",\""artist_name\"":\""Zero Bandits, Exray Taniua\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273f298cffae35d40796e2d7663\"",\""title\"":\""Vurugu\"",\""artist_name\"":\""Mauru Gwash, Toxic Lyrikali\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273dd88b8ab1f0721ef3445203c\"",\""title\"":\""Diehatsu\"",\""artist_name\"":\""Sewersydaa\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273479ca31a5da22cfee502b7d0\"",\""title\"":\""Wild Fire\"",\""artist_name\"":\""Sasha Shlain, Chemutai Sage, SocraTess\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b2739b1aedf8d4cba7a76a3e7a8e\"",\""title\"":\""Sioni Haja\"",\""artist_name\"":\""DENO\""},{\""artwork_url\"":\""https://i.scdn.co/image/ab67616d0000b273e83ccbda44911df5019e9f60\"",\""title\"":\""Game\"",\""artist_name\"":\""BURUKLYN BOYZ, AJAY\""}]"",""_wk_chart_cover_palette"":""[\""#FCE1BD\"",\""#C0C3FD\"",\""#E7FDD2\"",\""#FFC7C7\"",\""#B8F2FC\"",\""#F4F5D3\""]"",""_wk_chart_cover_option_1"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%2308131f%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%2313243d%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Cg%20opacity%3D%220.9%22%3E%3Crect%20x%3D%22104%22%20y%3D%2282%22%20width%3D%22386%22%20height%3D%22320%22%20rx%3D%2236%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.84%22%2F%3E%3Crect%20x%3D%22404%22%20y%3D%22162%22%20width%3D%22468%22%20height%3D%22204%22%20rx%3D%2236%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.76%22%2F%3E%3Crect%20x%3D%22706%22%20y%3D%2282%22%20width%3D%22332%22%20height%3D%22300%22%20rx%3D%2236%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.62%22%2F%3E%3Crect%20x%3D%22742%22%20y%3D%22322%22%20width%3D%22282%22%20height%3D%22244%22%20rx%3D%2236%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.46%22%2F%3E%3C%2Fg%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.12%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_option_2"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%2308131f%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%2310233b%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Ccircle%20cx%3D%22210%22%20cy%3D%22180%22%20r%3D%22220%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.74%22%2F%3E%3Ccircle%20cx%3D%22860%22%20cy%3D%22170%22%20r%3D%22180%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.62%22%2F%3E%3Ccircle%20cx%3D%22706%22%20cy%3D%22602%22%20r%3D%22248%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.56%22%2F%3E%3Cpath%20d%3D%22M84%20596C234%20500%20354%20468%20500%20444C658%20420%20852%20438%201098%20320%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.18%29%22%20stroke-width%3D%2218%22%20stroke-linecap%3D%22round%22%2F%3E%3Cpath%20d%3D%22M44%20692C234%20562%20384%20522%20566%20500C760%20476%20912%20474%201150%20346%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.10%29%22%20stroke-width%3D%228%22%20stroke-linecap%3D%22round%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.12%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_option_3"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%23F4F5D3%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%23C0C3FD%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Crect%20x%3D%2296%22%20y%3D%2284%22%20width%3D%22314%22%20height%3D%22548%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.52%22%2F%3E%3Crect%20x%3D%22312%22%20y%3D%22118%22%20width%3D%22188%22%20height%3D%22430%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.74%22%2F%3E%3Crect%20x%3D%22454%22%20y%3D%2294%22%20width%3D%22238%22%20height%3D%22620%22%20fill%3D%22%23FFC7C7%22%20opacity%3D%220.60%22%2F%3E%3Crect%20x%3D%22650%22%20y%3D%22170%22%20width%3D%22170%22%20height%3D%22474%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.56%22%2F%3E%3Crect%20x%3D%22792%22%20y%3D%22102%22%20width%3D%22286%22%20height%3D%22650%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.30%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C250%2C240%2C.24%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_option_4"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%230a1431%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%23190d34%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Cpath%20d%3D%22M-30%20742C176%20622%20316%20562%20492%20360C608%20226%20676%2076%20814%2026L1014%2026C878%20150%20788%20264%20726%20378C638%20534%20612%20650%20620%20834L-30%20834Z%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.92%22%2F%3E%3Cpath%20d%3D%22M430%20860C552%20730%20660%20638%20772%20556C882%20476%201002%20422%201210%20330L1210%20860Z%22%20fill%3D%22%23FFC7C7%22%20opacity%3D%220.84%22%2F%3E%3Cpath%20d%3D%22M690%20860C828%20716%20930%20618%201086%20518C1132%20488%201176%20462%201220%20440L1220%20860Z%22%20fill%3D%22%23F4F5D3%22%20opacity%3D%220.72%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.12%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_option_5"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%23151040%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%2308253f%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Cpath%20d%3D%22M-30%20666C170%20566%20306%20504%20488%20330C626%20198%20694%2074%20828%2018L1038%2018C884%20152%20796%20274%20746%20404C690%20548%20690%20678%20724%20834L-30%20834Z%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.92%22%2F%3E%3Cpath%20d%3D%22M420%20860C542%20742%20650%20656%20758%20582C886%20496%201016%20432%201210%20344L1210%20860Z%22%20fill%3D%22%23FFC7C7%22%20opacity%3D%220.84%22%2F%3E%3Cpath%20d%3D%22M772%20860C880%20750%20968%20678%201084%20620C1126%20598%201170%20578%201216%20558L1216%20860Z%22%20fill%3D%22%23F4F5D3%22%20opacity%3D%220.72%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.12%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_option_6"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%23081430%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%23160d2e%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Cpolygon%20points%3D%2230%2C768%20326%2C314%20588%2C580%20404%2C860%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.96%22%2F%3E%3Cpolygon%20points%3D%22310%2C840%20666%2C96%20916%2C454%20706%2C860%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.88%22%2F%3E%3Cpolygon%20points%3D%22726%2C752%201062%2C196%201266%2C486%201086%2C860%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.76%22%2F%3E%3Cg%20opacity%3D%220.16%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.30%29%22%20stroke-width%3D%225%22%3E%3Cpath%20d%3D%22M0%20220H1200%22%2F%3E%3Cpath%20d%3D%22M0%20430H1200%22%2F%3E%3Cpath%20d%3D%22M0%20640H1200%22%2F%3E%3Cpath%20d%3D%22M300%200V860%22%2F%3E%3Cpath%20d%3D%22M600%200V860%22%2F%3E%3Cpath%20d%3D%22M900%200V860%22%2F%3E%3C%2Fg%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C255%2C255%2C.12%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_series_post_id"":""202997"",""_wk_chart_cover_media_style"":""option_3"",""_wk_chart_country_url_segment"":""ke"",""_wk_chart_cover_image_selected"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%23F4F5D3%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%23C0C3FD%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Crect%20x%3D%2296%22%20y%3D%2284%22%20width%3D%22314%22%20height%3D%22548%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.52%22%2F%3E%3Crect%20x%3D%22312%22%20y%3D%22118%22%20width%3D%22188%22%20height%3D%22430%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.74%22%2F%3E%3Crect%20x%3D%22454%22%20y%3D%2294%22%20width%3D%22238%22%20height%3D%22620%22%20fill%3D%22%23FFC7C7%22%20opacity%3D%220.60%22%2F%3E%3Crect%20x%3D%22650%22%20y%3D%22170%22%20width%3D%22170%22%20height%3D%22474%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.56%22%2F%3E%3Crect%20x%3D%22792%22%20y%3D%22102%22%20width%3D%22286%22%20height%3D%22650%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.30%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C250%2C240%2C.24%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_media_selected"":""data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20width%3D%221200%22%20height%3D%22860%22%20viewBox%3D%220%200%201200%20860%22%3E%3Cdefs%3E%3ClinearGradient%20id%3D%22bg%22%20x1%3D%220%22%20y1%3D%220%22%20x2%3D%221%22%20y2%3D%221%22%3E%3Cstop%20stop-color%3D%22%23F4F5D3%22%2F%3E%3Cstop%20offset%3D%221%22%20stop-color%3D%22%23C0C3FD%22%2F%3E%3C%2FlinearGradient%3E%3C%2Fdefs%3E%3Crect%20width%3D%221200%22%20height%3D%22860%22%20rx%3D%2242%22%20fill%3D%22url%28%23bg%29%22%2F%3E%3Crect%20x%3D%2296%22%20y%3D%2284%22%20width%3D%22314%22%20height%3D%22548%22%20fill%3D%22%23FCE1BD%22%20opacity%3D%220.52%22%2F%3E%3Crect%20x%3D%22312%22%20y%3D%22118%22%20width%3D%22188%22%20height%3D%22430%22%20fill%3D%22%23E7FDD2%22%20opacity%3D%220.74%22%2F%3E%3Crect%20x%3D%22454%22%20y%3D%2294%22%20width%3D%22238%22%20height%3D%22620%22%20fill%3D%22%23FFC7C7%22%20opacity%3D%220.60%22%2F%3E%3Crect%20x%3D%22650%22%20y%3D%22170%22%20width%3D%22170%22%20height%3D%22474%22%20fill%3D%22%23B8F2FC%22%20opacity%3D%220.56%22%2F%3E%3Crect%20x%3D%22792%22%20y%3D%22102%22%20width%3D%22286%22%20height%3D%22650%22%20fill%3D%22%23C0C3FD%22%20opacity%3D%220.30%22%2F%3E%3Crect%20x%3D%2226%22%20y%3D%2226%22%20width%3D%221148%22%20height%3D%22808%22%20rx%3D%2234%22%20fill%3D%22none%22%20stroke%3D%22rgba%28255%2C250%2C240%2C.24%29%22%2F%3E%3C%2Fsvg%3E"",""_wk_chart_cover_style_selected"":""option_3""}",publish,2026-05-29 20:55:23.679179+00,2026-05-29 20:55:23.679179+00
